Fall,Term Code,College,Dept.,Degree,Major Code,Major Name,Conc. Code,Conc. Name,Total,Male,Female,Unknown,Academic Program Code
2010.0,120108.0,KV ,415.0,BSLAS ,433.0,Molecular and Cellular Biology ,5121 ,Honors ,73.0,37.0,36.0,0.0,10KV0433BSLA
2010.0,120108.0,KV ,415.0,BSLAS ,433.0,Molecular and Cellular Biology ,  ,  ,906.0,467.0,439.0,0.0,10KV0433BSLA
2010.0,120108.0,KP ,422.0,BS ,127.0,Industrial Engineering ,  ,  ,161.0,122.0,39.0,0.0,10KP0127BS
2010.0,120108.0,KP ,422.0,BS ,124.0,General Engineering ,  ,  ,426.0,326.0,99.0,1.0,10KP0124BS
2010.0,120108.0,KV ,430.0,BSLAS ,333.0,Astronomy ,  ,  ,42.0,34.0,8.0,0.0,10KV0333BSLA
2010.0,120108.0,KP ,434.0,BS ,112.0,Computer Science ,1854 ,CS:BS/MS Program ,3.0,2.0,1.0,0.0,10KP1854BS
2010.0,120108.0,KP ,434.0,BS ,112.0,Computer Science ,  ,  ,792.0,714.0,78.0,0.0,10KP0112BS
2010.0,120108.0,KT ,436.0,BS ,5201.0,Media and Cinema Studies ,3869 ,Cinema Studies ,16.0,15.0,1.0,0.0,10KT5201BS
2010.0,120108.0,KT ,436.0,BS ,5201.0,Media and Cinema Studies ,  ,  ,24.0,14.0,10.0,0.0,10KT5201BS
2010.0,120108.0,KT ,436.0,BS ,5201.0,Media and Cinema Studies ,5205 ,Media Studies ,22.0,4.0,18.0,0.0,10KT5201BS
2010.0,120108.0,KV ,438.0,BS ,318.0,Biochemistry ,  ,  ,139.0,73.0,66.0,0.0,10KV0318BS
2010.0,120108.0,KV ,451.0,BALAS ,342.0,History ,  ,  ,12.0,5.0,7.0,0.0,10KV8037BALA
2010.0,120108.0,KV ,451.0,BALAS ,342.0,History ,3917 ,Teaching of Social Studies ,1.0,1.0,0.0,0.0,10KV8037BALA
2010.0,120108.0,KV ,451.0,BALAS ,342.0,History ,3917 ,Teaching of Social Studies ,82.0,44.0,38.0,0.0,10KV3917BALA
2010.0,120108.0,KV ,451.0,BALAS ,342.0,History ,  ,  ,392.0,275.0,116.0,1.0,10KV0342BALA
2010.0,120108.0,KL ,470.0,BS ,176.0,Agr & Consumer Economics ,5005 ,Farm Management ,29.0,27.0,2.0,0.0,10KL5005BS
2010.0,120108.0,KL ,470.0,BS ,176.0,Agr & Consumer Economics ,5008 ,Envirnmntal Economics & Policy ,29.0,22.0,7.0,0.0,10KL5008BS
2010.0,120108.0,KL ,470.0,BS ,176.0,Agr & Consumer Economics ,5004 ,Agri-Finance ,52.0,35.0,17.0,0.0,10KL5004BS
2010.0,120108.0,KL ,470.0,BS ,176.0,Agr & Consumer Economics ,5010 ,"Policy, Intl Trade, & Dvlpmt ",39.0,24.0,15.0,0.0,10KL5010BS
2010.0,120108.0,KL ,470.0,BS ,176.0,Agr & Consumer Economics ,5007 ,Consumer Economics & Finance ,80.0,57.0,23.0,0.0,10KL5007BS
2010.0,120108.0,KL ,470.0,BS ,176.0,Agr & Consumer Economics ,5136 ,Financial Planning ,54.0,37.0,17.0,0.0,10KL5136BS
2010.0,120108.0,KL ,470.0,BS ,176.0,Agr & Consumer Economics ,5006 ,Agribusiness Markets & Mgmt ,133.0,97.0,36.0,0.0,10KL5006BS
2010.0,120108.0,KL ,470.0,BS ,176.0,Agr & Consumer Economics ,5011 ,Public Policy and Law ,46.0,22.0,24.0,0.0,10KL5011BS
2010.0,120108.0,KL ,470.0,BS ,176.0,Agr & Consumer Economics ,5003 ,Agri-Accounting ,70.0,35.0,35.0,0.0,10KL5003BS
2010.0,120108.0,KV ,489.0,BALAS ,313.0,Speech Communication ,  ,  ,7.0,0.0,7.0,0.0,10KV8037BALA
2010.0,120108.0,KV ,489.0,BALAS ,5164.0,Communication ,  ,  ,14.0,3.0,11.0,0.0,10KV8037BALA
2010.0,120108.0,KV ,489.0,BALAS ,313.0,Speech Communication ,  ,  ,64.0,21.0,43.0,0.0,10KV0313BALA
2010.0,120108.0,KV ,489.0,BALAS ,5164.0,Communication ,  ,  ,777.0,308.0,469.0,0.0,10KV5164BALA
2010.0,120108.0,KV ,490.0,BALAS ,443.0,Religious Studies ,  ,  ,5.0,1.0,4.0,0.0,10KV0443BALA
2010.0,120108.0,KV ,490.0,BALAS ,443.0,Religious Studies ,3899 ,Christianity ,1.0,0.0,1.0,0.0,10KV3899BALA
2010.0,120108.0,KV ,490.0,BALAS ,443.0,Religious Studies ,3903 ,Religion and Culture ,1.0,1.0,0.0,0.0,10KV0443BALA
2010.0,120108.0,KV ,490.0,BALAS ,443.0,Religious Studies ,3903 ,Religion and Culture ,1.0,1.0,0.0,0.0,10KV3903BALA
2010.0,120108.0,KV ,490.0,BALAS ,5197.0,Religion ,  ,  ,9.0,6.0,3.0,0.0,10KV5197BALA
2010.0,120108.0,KV ,490.0,BALAS ,5197.0,Religion ,3899 ,Christianity ,3.0,1.0,2.0,0.0,10KV5197BALA
2010.0,120108.0,KV ,490.0,BALAS ,5197.0,Religion ,3903 ,Religion and Culture ,1.0,1.0,0.0,0.0,10KV5197BALA
2010.0,120108.0,KV ,490.0,BALAS ,5197.0,Religion ,5199 ,Religion in America ,2.0,0.0,2.0,0.0,10KV5197BALA
2010.0,120108.0,KR ,495.0,AD ,265.0,Music ,  ,  ,4.0,1.0,3.0,0.0,10KS0265AD
2010.0,120108.0,KR ,495.0,BME ,168.0,Music Education ,3930 ,Choral Music ,44.0,13.0,31.0,0.0,10KR3930BME
2010.0,120108.0,KR ,495.0,BME ,168.0,Music Education ,3932 ,Elementary General Music ,3.0,1.0,2.0,0.0,10KR3932BME
2010.0,120108.0,KR ,495.0,BMUS ,159.0,Music Composition ,  ,  ,12.0,9.0,3.0,0.0,10KR0159BMUS
2010.0,120108.0,KR ,495.0,BMUS ,160.0,Music History ,  ,  ,8.0,3.0,5.0,0.0,10KR0160BMUS
2010.0,120108.0,KR ,495.0,BA ,265.0,Music ,  ,  ,27.0,16.0,11.0,0.0,10KR0265BA
2010.0,120108.0,KR ,495.0,BME ,168.0,Music Education ,3931 ,Instrumental Music ,138.0,73.0,65.0,0.0,10KR3931BME
2010.0,120108.0,KR ,495.0,BMUS ,157.0,Voice ,  ,  ,32.0,6.0,26.0,0.0,10KR0157BMUS
2010.0,120108.0,KR ,495.0,BMUS ,158.0,Instrumental Music ,  ,  ,82.0,34.0,48.0,0.0,10KR0158BMUS
2010.0,120108.0,KR ,495.0,BMUS ,161.0,Open Studies ,  ,  ,8.0,3.0,5.0,0.0,10KR0161BMUS
2010.0,120108.0,KR ,495.0,BMUS ,5045.0,Jazz Performance ,  ,  ,33.0,27.0,6.0,0.0,10KR5045BMUS
2010.0,120108.0,KV ,499.0,BALAS ,420.0,Rhetoric ,  ,  ,5.0,3.0,2.0,0.0,10KV0420BALA
2010.0,120108.0,KV ,499.0,BALAS ,420.0,Rhetoric ,  ,  ,1.0,1.0,0.0,0.0,10KV8037BALA
2010.0,120108.0,KV ,499.0,BALAS ,420.0,Rhetoric ,3892 ,Creative Writing ,9.0,3.0,6.0,0.0,10KV8037BALA
2010.0,120108.0,KV ,499.0,BALAS ,311.0,English ,  ,  ,50.0,18.0,32.0,0.0,10KV8037BALA
2010.0,120108.0,KV ,499.0,BALAS ,311.0,English ,3916 ,English Teaching Option ,84.0,22.0,62.0,0.0,10KV3916BALA
2010.0,120108.0,KV ,499.0,BALAS ,420.0,Rhetoric ,3892 ,Creative Writing ,93.0,55.0,38.0,0.0,10KV3892BALA
2010.0,120108.0,KV ,499.0,BALAS ,311.0,English ,  ,  ,552.0,184.0,367.0,1.0,10KV0311BALA
2010.0,120108.0,KV ,514.0,BALAS ,308.0,Classics ,  ,  ,11.0,5.0,6.0,0.0,10KV0308BALA
2010.0,120108.0,KV ,514.0,BALAS ,308.0,Classics ,  ,  ,1.0,0.0,1.0,0.0,10KV8037BALA
2010.0,120108.0,KV ,514.0,BALAS ,308.0,Classics ,0309 ,Greek ,2.0,2.0,0.0,0.0,10KV0309BALA
2010.0,120108.0,KV ,514.0,BALAS ,308.0,Classics ,0310 ,Latin ,7.0,5.0,2.0,0.0,10KV0310BALA
2010.0,120108.0,KV ,514.0,BALAS ,308.0,Classics ,3878 ,Classical Civilization ,1.0,1.0,0.0,0.0,10KV0308BALA
2010.0,120108.0,KV ,514.0,BALAS ,308.0,Classics ,3878 ,Classical Civilization ,8.0,4.0,4.0,0.0,10KV3878BALA
2010.0,120108.0,KR ,526.0,BFA ,149.0,Crafts ,3933 ,Ceramics ,4.0,1.0,3.0,0.0,10KR3933BFA
2010.0,120108.0,KR ,526.0,BFA ,150.0,History of Art ,  ,  ,13.0,0.0,13.0,0.0,10KR0150BFA
2010.0,120108.0,KR ,526.0,BFA ,154.0,Sculpture ,  ,  ,3.0,1.0,2.0,0.0,10KR0154BFA
2010.0,120108.0,KR ,526.0,BFA ,5128.0,New Media ,  ,  ,25.0,8.0,17.0,0.0,10KR5128BFA
2010.0,120108.0,KR ,526.0,BFA ,149.0,Crafts ,3935 ,Metals ,10.0,0.0,10.0,0.0,10KR3935BFA
2010.0,120108.0,KR ,526.0,BFA ,153.0,Painting ,  ,  ,35.0,9.0,26.0,0.0,10KR0153BFA
2010.0,120108.0,KR ,526.0,BFA ,151.0,Photography ,  ,  ,36.0,9.0,27.0,0.0,10KR0151BFA
2010.0,120108.0,KR ,526.0,BFA ,169.0,Art Education ,  ,  ,65.0,12.0,53.0,0.0,10KR0169BFA
2010.0,120108.0,KR ,526.0,BFA ,148.0,Graphic Design ,  ,  ,67.0,25.0,42.0,0.0,10KR0148BFA
2010.0,120108.0,KR ,526.0,BFA ,152.0,Industrial Design ,  ,  ,112.0,53.0,59.0,0.0,10KR0152BFA
2010.0,120108.0,KL ,538.0,BS ,2.0,Animal Sciences ,0007 ,Food Animal Science ,18.0,6.0,12.0,0.0,10KL0007BS
2010.0,120108.0,KL ,538.0,BS ,2.0,Animal Sciences ,5267 ,Technology and Management ,7.0,2.0,5.0,0.0,10KL0002BS
2010.0,120108.0,KL ,538.0,BS ,2.0,Animal Sciences ,0005 ,Animal Business Mgt and Ind ,14.0,5.0,9.0,0.0,10KL0005BS
2010.0,120108.0,KL ,538.0,BS ,2.0,Animal Sciences ,5269 ,"Science, Pre-Vet Med and Med ",130.0,26.0,103.0,1.0,10KL0002BS
2010.0,120108.0,KL ,538.0,BS ,2.0,Animal Sciences ,0006 ,"Companion,Rec,Lab An Sci ",70.0,13.0,57.0,0.0,10KL0006BS
2010.0,120108.0,KL ,538.0,BS ,2.0,Animal Sciences ,5268 ,Companion Animal & Equine Sci ,44.0,6.0,38.0,0.0,10KL0002BS
2010.0,120108.0,KL ,538.0,BS ,2.0,Animal Sciences ,0008 ,"Science, Biotech & Pre-VetMed ",207.0,39.0,168.0,0.0,10KL0008BS
2010.0,120108.0,KV ,553.0,BALAS ,4097.0,"Russian, E Eur, Eurasian St ",  ,  ,6.0,6.0,0.0,0.0,10KV4097BALA
2010.0,120108.0,KV ,553.0,BALAS ,287.0,Russian & E European Studies ,  ,  ,4.0,4.0,0.0,0.0,10KV0287BALA
2010.0,120108.0,KR ,569.0,BLA ,156.0,Landscape Architecture ,5095 ,Five-Year Program ,54.0,25.0,29.0,0.0,10KR5095BLA
2010.0,120108.0,KR ,569.0,BLA ,156.0,Landscape Architecture ,  ,  ,30.0,19.0,11.0,0.0,10KR0156BLA
2010.0,120108.0,KN ,570.0,BS ,93.0,Special Education ,  ,  ,76.0,8.0,68.0,0.0,10KN0093BS
2010.0,120108.0,KV ,580.0,BALAS ,75.0,Finance ,  ,  ,2.0,2.0,0.0,0.0,10KV0075BALA
2010.0,120108.0,KV ,580.0,BALAS ,401.0,International Studies ,  ,  ,14.0,1.0,13.0,0.0,10KV8037BALA
2010.0,120108.0,KV ,580.0,BALAS ,463.0,Individual Plans of Study ,  ,  ,4.0,2.0,2.0,0.0,10KV0463BALA
2010.0,120108.0,KV ,580.0,BALAS ,3865.0,Interdisciplinary ,  ,  ,3.0,0.0,3.0,0.0,10KV3865BALA
2010.0,120108.0,KV ,580.0,BALAS ,3865.0,Interdisciplinary ,3869 ,Cinema Studies ,2.0,0.0,2.0,0.0,10KV8037BALA
2010.0,120108.0,KV ,580.0,BALAS ,3865.0,Interdisciplinary ,4029 ,Gender and Women's Studies ,1.0,0.0,1.0,0.0,10KV4029BALA
2010.0,120108.0,KV ,580.0,BALAS ,5206.0,Global Studies ,  ,  ,3.0,1.0,2.0,0.0,10KV8037BALA
2010.0,120108.0,KV ,580.0,BSLAS ,240.0,Physics ,  ,  ,74.0,59.0,14.0,1.0,10KV0240BSLA
2010.0,120108.0,KV ,580.0,BSLAS ,240.0,Physics ,  ,  ,5.0,5.0,0.0,0.0,10KV8037BSLA
2010.0,120108.0,KV ,580.0,BSLAS ,240.0,Physics ,3919 ,Physics Teaching Option ,8.0,7.0,1.0,0.0,10KV3919BSLA
2010.0,120108.0,KV ,580.0,BSLAS ,463.0,Individual Plans of Study ,  ,  ,4.0,4.0,0.0,0.0,10KV0463BSLA
2010.0,120108.0,KV ,580.0,BALAS ,150.0,History of Art ,  ,  ,31.0,0.0,31.0,0.0,10KV0150BALA
2010.0,120108.0,KV ,580.0,BALAS ,3865.0,Interdisciplinary ,3869 ,Cinema Studies ,10.0,7.0,3.0,0.0,10KV3869BALA
2010.0,120108.0,KV ,580.0,BS ,240.0,Physics ,  ,  ,102.0,90.0,12.0,0.0,10KV0240BS
2010.0,120108.0,KV ,580.0,BALAS ,401.0,International Studies ,  ,  ,118.0,32.0,85.0,1.0,10KV0401BALA
2010.0,120108.0,KV ,580.0,BALAS ,5206.0,Global Studies ,  ,  ,202.0,56.0,146.0,0.0,10KV5206BALA
2010.0,120108.0,KY ,581.0,BS ,351.0,Kinesiology ,0494 ,Athletic Training ,1.0,0.0,1.0,0.0,10KY0494BS
2010.0,120108.0,KY ,581.0,BS ,351.0,Kinesiology ,4049 ,Teacher Education K-12 ,27.0,20.0,7.0,0.0,10KY4049BS
2010.0,120108.0,KY ,581.0,BS ,5185.0,Athletic Training ,  ,  ,34.0,9.0,25.0,0.0,10KY5185BS
2010.0,120108.0,KY ,581.0,BS ,349.0,Community Health ,0495 ,Rehab & Disability Studies ,72.0,14.0,58.0,0.0,10KY0495BS
2010.0,120108.0,KY ,581.0,BS ,349.0,Community Health ,  ,  ,115.0,27.0,88.0,0.0,10KY0349BS
2010.0,120108.0,KY ,581.0,BS ,351.0,Kinesiology ,  ,  ,552.0,227.0,324.0,1.0,10KY0351BS
2010.0,120108.0,KY ,581.0,BS ,349.0,Community Health ,0473 ,Health Education ,136.0,16.0,120.0,0.0,10KY0473BS
2010.0,120108.0,KY ,581.0,BS ,349.0,Community Health ,0474 ,Health Planning & Admin ,196.0,58.0,137.0,1.0,10KY0474BS
2010.0,120108.0,KV ,583.0,BSLAS ,329.0,Statistics ,  ,  ,3.0,2.0,1.0,0.0,10KV8037BSLA
2010.0,120108.0,KV ,583.0,BSLAS ,464.0,Statistics & Computer Science ,  ,  ,2.0,0.0,2.0,0.0,10KV8037BSLA
2010.0,120108.0,KV ,583.0,BSLAS ,464.0,Statistics & Computer Science ,  ,  ,17.0,12.0,5.0,0.0,10KV0464BSLA
2010.0,120108.0,KV ,583.0,BSLAS ,329.0,Statistics ,  ,  ,112.0,72.0,40.0,0.0,10KV0329BSLA
2010.0,120108.0,KV ,585.0,BA ,297.0,Teaching of Spanish ,  ,  ,25.0,6.0,19.0,0.0,10KV0297BA
2010.0,120108.0,KV ,585.0,BALAS ,305.0,Italian ,  ,  ,5.0,1.0,4.0,0.0,10KV0305BALA
2010.0,120108.0,KV ,585.0,BALAS ,307.0,Spanish ,  ,  ,18.0,2.0,16.0,0.0,10KV8037BALA
2010.0,120108.0,KV ,585.0,BALAS ,307.0,Spanish ,  ,  ,171.0,39.0,132.0,0.0,10KV0307BALA
2010.0,120108.0,KN ,613.0,BS ,94.0,Early Childhood Education ,3960 ,ECh: Biology ,1.0,0.0,1.0,0.0,10KN3960BS
2010.0,120108.0,KN ,613.0,BS ,94.0,Early Childhood Education ,3966 ,ECh: Geography ,1.0,0.0,1.0,0.0,10KN3966BS
2010.0,120108.0,KN ,613.0,BS ,94.0,Early Childhood Education ,3970 ,ECh: Mathematics ,11.0,0.0,11.0,0.0,10KN3970BS
2010.0,120108.0,KN ,613.0,BS ,94.0,Early Childhood Education ,4014 ,ECh: Spanish ,5.0,0.0,5.0,0.0,10KN4014BS
2010.0,120108.0,KN ,613.0,BS ,95.0,Elementary Education ,3936 ,EIEd: Anthropology ,1.0,0.0,1.0,0.0,10KN3936BS
2010.0,120108.0,KN ,613.0,BS ,95.0,Elementary Education ,3940 ,EIEd: Chemisty ,2.0,0.0,2.0,0.0,10KN3940BS
2010.0,120108.0,KN ,613.0,BS ,95.0,Elementary Education ,3942 ,EIEd: Earth Science ,1.0,0.0,1.0,0.0,10KN3942BS
2010.0,120108.0,KN ,613.0,BS ,95.0,Elementary Education ,3945 ,EIEd: Geography ,3.0,0.0,3.0,0.0,10KN3945BS
2010.0,120108.0,KN ,613.0,BS ,95.0,Elementary Education ,3946 ,EIEd: History ,15.0,4.0,11.0,0.0,10KN3946BS
2010.0,120108.0,KN ,613.0,BS ,95.0,Elementary Education ,3948 ,EIEd: Linguistics ,1.0,0.0,1.0,0.0,10KN3948BS
2010.0,120108.0,KN ,613.0,BS ,95.0,Elementary Education ,3950 ,EIEd: Music ,1.0,0.0,1.0,0.0,10KN3950BS
2010.0,120108.0,KN ,613.0,BS ,95.0,Elementary Education ,3951 ,EIEd: Philosophy ,1.0,0.0,0.0,1.0,10KN3951BS
2010.0,120108.0,KN ,613.0,BS ,95.0,Elementary Education ,3953 ,EIEd: Political Science ,1.0,0.0,1.0,0.0,10KN3953BS
2010.0,120108.0,KN ,613.0,BS ,95.0,Elementary Education ,3956 ,EIEd: Theatre ,1.0,0.0,1.0,0.0,10KN3956BS
2010.0,120108.0,KN ,613.0,BS ,95.0,Elementary Education ,3996 ,EIEd: French ,6.0,0.0,6.0,0.0,10KN3996BS
2010.0,120108.0,KN ,613.0,BS ,95.0,Elementary Education ,4004 ,EIEd: Spanish ,36.0,3.0,33.0,0.0,10KN4004BS
2010.0,120108.0,KN ,613.0,BS ,95.0,Elementary Education ,5193 ,General Sciences ,9.0,0.0,9.0,0.0,10KN5193BS
2010.0,120108.0,KN ,613.0,BS ,95.0,Elementary Education ,5194 ,ESL/Bilingual Education ,4.0,0.0,4.0,0.0,10KN5194BS
2010.0,120108.0,KN ,613.0,BS ,94.0,Early Childhood Education ,3975 ,ECh: Psychology ,10.0,0.0,10.0,0.0,10KN3975BS
2010.0,120108.0,KN ,613.0,BS ,94.0,Early Childhood Education ,3976 ,ECh: Sociology ,2.0,0.0,2.0,0.0,10KN3976BS
2010.0,120108.0,KN ,613.0,BS ,95.0,Elementary Education ,3949 ,EIEd: Mathematics ,96.0,5.0,91.0,0.0,10KN3949BS
2010.0,120108.0,KN ,613.0,BS ,94.0,Early Childhood Education ,3967 ,ECh: History ,4.0,0.0,4.0,0.0,10KN3967BS
2010.0,120108.0,KN ,613.0,BS ,94.0,Early Childhood Education ,3968 ,ECh: Language arts ,8.0,0.0,8.0,0.0,10KN3968BS
2010.0,120108.0,KN ,613.0,BS ,95.0,Elementary Education ,3954 ,ElEd: Psychology ,21.0,1.0,20.0,0.0,10KN3954BS
2010.0,120108.0,KN ,613.0,BS ,95.0,Elementary Education ,3955 ,ElEd: Sociology ,11.0,0.0,11.0,0.0,10KN3955BS
2010.0,120108.0,KN ,613.0,BS ,95.0,Elementary Education ,3947 ,EIEd: Language Arts ,58.0,1.0,57.0,0.0,10KN3947BS
2010.0,120108.0,KP ,615.0,BS ,4048.0,Aerospace Engineering ,  ,  ,376.0,325.0,51.0,0.0,10KP4048BS
2010.0,120108.0,KT ,642.0,BSJ ,380.0,News-Editorial ,  ,  ,181.0,55.0,126.0,0.0,10KT0380BSJ
2010.0,120108.0,KT ,642.0,BSJ ,381.0,Broadcast Journalism ,  ,  ,136.0,41.0,95.0,0.0,10KT0381BSJ
2010.0,120108.0,KV ,655.0,BS ,336.0,Geology ,3880 ,Geophysics ,5.0,4.0,1.0,0.0,10KV3880BS
2010.0,120108.0,KV ,655.0,BS ,336.0,Geology ,3881 ,Environmental Geology ,1.0,1.0,0.0,0.0,10KV0336BS
2010.0,120108.0,KV ,655.0,BS ,336.0,Geology ,3881 ,Environmental Geology ,4.0,3.0,1.0,0.0,10KV3881BS
2010.0,120108.0,KV ,655.0,BSLAS ,336.0,Geology ,  ,  ,11.0,9.0,2.0,0.0,10KV0336BSLA
2010.0,120108.0,KV ,655.0,BSLAS ,336.0,Geology ,3879 ,Teaching of Earth Science ,1.0,0.0,1.0,0.0,10KV3879BSLA
2010.0,120108.0,KV ,655.0,BSLAS ,336.0,Geology ,3882 ,Earth & Environmental Sciences ,1.0,0.0,1.0,0.0,10KV0336BSLA
2010.0,120108.0,KV ,655.0,BS ,336.0,Geology ,  ,  ,19.0,13.0,6.0,0.0,10KV0336BS
2010.0,120108.0,KV ,655.0,BSLAS ,336.0,Geology ,3882 ,Earth & Environmental Sciences ,5.0,3.0,2.0,0.0,10KV3882BSLA
2010.0,120108.0,KY ,679.0,BS ,354.0,Speech & Hearing Science ,  ,  ,80.0,1.0,79.0,0.0,10KY0354BS
2010.0,120108.0,KY ,679.0,BS ,354.0,Speech & Hearing Science ,4067 ,Audiology ,11.0,2.0,9.0,0.0,10KY4067BS
2010.0,120108.0,KY ,679.0,BS ,354.0,Speech & Hearing Science ,4066 ,Human Communication Science ,6.0,0.0,6.0,0.0,10KY4066BS
2010.0,120108.0,KY ,679.0,BS ,354.0,Speech & Hearing Science ,4068 ,Speech-Language Pathology ,178.0,8.0,170.0,0.0,10KY4068BS
2010.0,120108.0,KV ,680.0,BALAS ,1279.0,Gender and Women's Studies ,  ,  ,16.0,0.0,16.0,0.0,10KV1279BALA
2010.0,120108.0,KV ,687.0,BS ,300.0,Chemical Engineering ,5029 ,Biomolecular Engineering ,11.0,8.0,3.0,0.0,10KV5029BS
2010.0,120108.0,KV ,687.0,BS ,300.0,Chemical Engineering ,  ,  ,503.0,343.0,159.0,1.0,10KV0300BS
2010.0,120108.0,KL ,698.0,BS ,37.0,Food Science & Human Nutrition ,0039 ,Food Industry and Business ,26.0,12.0,14.0,0.0,10KL0039BS
2010.0,120108.0,KL ,698.0,BS ,37.0,Food Science & Human Nutrition ,0041 ,Dietetics ,65.0,1.0,64.0,0.0,10KL0041BS
2010.0,120108.0,KL ,698.0,BS ,37.0,Food Science & Human Nutrition ,0042 ,Hospitality Management ,63.0,16.0,47.0,0.0,10KL0042BS
2010.0,120108.0,KL ,698.0,BS ,37.0,Food Science & Human Nutrition ,0038 ,Food Science ,107.0,29.0,78.0,0.0,10KL0038BS
2010.0,120108.0,KL ,698.0,BS ,37.0,Food Science & Human Nutrition ,0040 ,Human Nutrition ,111.0,16.0,95.0,0.0,10KL0040BS
2010.0,120108.0,LE ,707.0,BS ,489.0,Aviation Human Factors ,  ,  ,101.0,94.0,7.0,0.0,10LE0489BS
2010.0,120108.0,KV ,710.0,BSLAS ,343.0,Political Science ,  ,  ,1.0,1.0,0.0,0.0,10KV0343BSLA
2010.0,120108.0,KV ,710.0,BALAS ,343.0,Political Science ,  ,  ,68.0,35.0,33.0,0.0,10KV8037BALA
2010.0,120108.0,KV ,710.0,BALAS ,343.0,Political Science ,  ,  ,772.0,495.0,277.0,0.0,10KV0343BALA
2010.0,120108.0,KY ,714.0,BS ,4043.0,"Recreation, Sport, and Tourism ",5266 ,Sport Management ,6.0,5.0,1.0,0.0,10KY5266BS
2010.0,120108.0,KY ,714.0,BS ,4043.0,"Recreation, Sport, and Tourism ",  ,  ,92.0,53.0,39.0,0.0,10KY4043BS
2010.0,120108.0,KY ,714.0,BS ,4043.0,"Recreation, Sport, and Tourism ",4044 ,Recreation Management ,36.0,16.0,20.0,0.0,10KY4044BS
2010.0,120108.0,KY ,714.0,BS ,4043.0,"Recreation, Sport, and Tourism ",4045 ,Tourism Management ,36.0,11.0,25.0,0.0,10KY4045BS
2010.0,120108.0,KY ,714.0,BS ,4043.0,"Recreation, Sport, and Tourism ",4046 ,Sports Management ,145.0,121.0,23.0,1.0,10KY4046BS
2010.0,120108.0,KV ,715.0,BALAS ,332.0,Philosophy ,  ,  ,3.0,2.0,1.0,0.0,10KV8037BALA
2010.0,120108.0,KV ,715.0,BALAS ,332.0,Philosophy ,  ,  ,87.0,70.0,17.0,0.0,10KV0332BALA
2010.0,120108.0,KV ,729.0,BALAS ,286.0,Latin American Studies ,  ,  ,6.0,3.0,3.0,0.0,10KV0286BALA
2010.0,120108.0,KR ,733.0,BA ,155.0,Urban Planning ,  ,  ,104.0,67.0,37.0,0.0,10KR0155BA
2010.0,120108.0,KL ,741.0,BSAG ,5163.0,Agricultural & Biological Engr ,  ,  ,29.0,24.0,5.0,0.0,10KL5163BSAG
2010.0,120108.0,KL ,741.0,BSAG ,29.0,Agr Engineering & Agr Science ,  ,  ,41.0,35.0,6.0,0.0,10KL0029BSAG
2010.0,120108.0,KL ,741.0,BS ,25.0,Technical Systems Management ,  ,  ,149.0,139.0,10.0,0.0,10KL0025BS
2010.0,120108.0,KY ,754.0,BS ,5204.0,Health ,5219 ,Health and Aging ,6.0,1.0,5.0,0.0,10KY5204BS
2010.0,120108.0,KY ,754.0,BS ,5204.0,Health ,5221 ,Health Diversity ,8.0,1.0,7.0,0.0,10KY5204BS
2010.0,120108.0,KY ,754.0,BS ,5204.0,Health ,5220 ,Health Behavior Change ,19.0,2.0,17.0,0.0,10KY5204BS
2010.0,120108.0,KY ,754.0,BS ,5204.0,Health ,  ,  ,46.0,16.0,30.0,0.0,10KY5204BS
2010.0,120108.0,KR ,767.0,BS ,146.0,Architectural Studies ,  ,  ,503.0,290.0,213.0,0.0,10KR0146BS
2010.0,120108.0,KV ,771.0,BALAS ,1120.0,Comparative Literature ,  ,  ,10.0,4.0,6.0,0.0,10KV1120BALA
2010.0,120108.0,KV ,771.0,BALAS ,1120.0,Comparative Literature ,3905 ,World Literature ,1.0,0.0,1.0,0.0,10KV8037BALA
2010.0,120108.0,KV ,771.0,BALAS ,1120.0,Comparative Literature ,3905 ,World Literature ,8.0,3.0,4.0,1.0,10KV3905BALA
2010.0,120108.0,LL ,783.0,BSW ,365.0,Social Work ,  ,  ,47.0,6.0,41.0,0.0,10LL0365BSW
2010.0,120108.0,KL ,793.0,BS ,43.0,Agr & Environmental Cmc & Educ ,0047 ,Agricultural Education ,26.0,7.0,19.0,0.0,10KL0047BS
2010.0,120108.0,KL ,793.0,BS ,43.0,Agr & Environmental Cmc & Educ ,0046 ,Agricultural Leadership ,14.0,6.0,8.0,0.0,10KL0046BS
2010.0,120108.0,KL ,793.0,BS ,43.0,Agr & Environmental Cmc & Educ ,5033 ,"Agr, Cons, Env Sci Communictn ",50.0,13.0,37.0,0.0,10KL5033BS
2010.0,120108.0,KL ,793.0,BS ,48.0,Human Development & Family St ,0050 ,Family Studies ,64.0,9.0,54.0,1.0,10KL0050BS
2010.0,120108.0,KL ,793.0,BS ,48.0,Human Development & Family St ,0049 ,Child and Adolescent Dev ,149.0,11.0,137.0,1.0,10KL0049BS
2010.0,120108.0,KR ,801.0,BFA ,261.0,Dance ,  ,  ,67.0,6.0,61.0,0.0,10KR0261BFA
2010.0,120108.0,KL ,802.0,BS ,30.0,Crop Sciences ,0031 ,Agroecology ,2.0,2.0,0.0,0.0,10KL0031BS
2010.0,120108.0,KL ,802.0,BS ,30.0,Crop Sciences ,0033 ,Crops ,25.0,18.0,7.0,0.0,10KL0033BS
